Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,1.2258462234488905e-3,1.0275340020657502e-3,1.7825865574860311e-3,7.56364304959703e-4,2.527005139657569e-4,1.3329321247601339e-3
par/4096,1.7756996398212877e-3,1.4798185332734021e-3,2.4206979812366612e-3,1.1665001490774659e-3,4.29562555960882e-4,2.089833879427073e-3
par/8192,2.6368066316408813e-3,2.306636868515075e-3,3.5283465680609302e-3,1.2753716348930266e-3,5.611886423666625e-4,2.265410666598178e-3
par/16384,4.170835149815551e-3,3.8793513031465635e-3,5.222892061112992e-3,1.268182272545976e-3,3.341319096369249e-5,2.4902463328709164e-3
par/32768,8.219211613177421e-3,7.476348754945684e-3,9.925372736704451e-3,2.401633038852729e-3,1.0309782081584502e-3,4.000737744294708e-3
par/65536,1.8224043364000304e-2,1.5009267759566791e-2,2.2686213243477773e-2,6.98630622890535e-3,4.012587480233858e-3,9.963303661963683e-3
par/131072,3.1114535588724263e-2,2.78663741576055e-2,3.7098214504302465e-2,7.471145805420238e-3,4.24664135521379e-3,1.036438905635276e-2
par/262144,5.8012942642427845e-2,5.4599723474322154e-2,6.559610738854475e-2,7.801722747692437e-3,7.893275102649998e-4,1.189274330303131e-2
par/524288,0.10802656825657726,0.1047016656095231,0.1185976791656921,8.064436694865599e-3,1.3198593103454165e-3,1.3077457783487664e-2
par/1048576,0.20550894788854446,0.20368896544290085,0.20723136535768086,1.929181609257017e-3,1.2900874049643482e-3,2.402169766302185e-3
par/2097152,0.407630926919713,0.40648576835519634,0.4101558248512447,1.729000234397231e-3,5.1556096877902746e-5,2.133791069140059e-3
