Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,4.6680185833226744e-4,4.638074870885437e-4,4.75861711198301e-4,1.5105058644869085e-5,1.2860798731849424e-6,3.127836301139292e-5
par/4096,7.26299973380578e-4,7.187547890595384e-4,7.427609523658876e-4,2.9584951930869746e-5,1.337922981191687e-5,5.365308184753e-5
par/8192,1.312070149183524e-3,1.2493188211231087e-3,1.536251856451586e-3,3.6238219088113253e-4,3.048121006737301e-5,7.654833805174994e-4
par/16384,2.5239153642751095e-3,2.2786334289699377e-3,3.1832831153766152e-3,1.0721749714622288e-3,4.831700841956038e-5,2.0621920789580597e-3
par/32768,7.309863689817444e-3,5.215012902155863e-3,1.130226308397825e-2,5.727685533296258e-3,3.325632332746661e-3,8.213952046363727e-3
par/65536,1.1319572550485693e-2,8.804416923547501e-3,1.736919064078952e-2,6.4928075380750625e-3,3.2915864960685543e-3,9.903707136927342e-3
par/131072,1.8316580718590533e-2,1.6313711790210367e-2,2.309120122723913e-2,6.80725510903329e-3,2.958631166385082e-3,1.0734740822218276e-2
par/262144,3.3581242432676114e-2,3.0863166396423582e-2,3.9669012860342516e-2,7.1978633038028315e-3,4.843627500780304e-4,1.1007304474070835e-2
par/524288,6.326086315466035e-2,6.104560673773063e-2,7.059913883804879e-2,6.105791459154746e-3,6.837319897851609e-4,1.0860340379859857e-2
par/1048576,0.11971558171817812,0.11810316945636823,0.12088470050782364,1.7106828860771874e-3,6.797361360530126e-4,2.739880166933996e-3
par/2097152,0.2419093595817685,0.23693070407025515,0.24985469011589884,6.561597068400597e-3,2.235918827252075e-3,9.051823728307002e-3
