Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,4.8423146180116784e-4,4.799459007751899e-4,4.890817786218919e-4,1.2281975591392007e-5,9.358964179326217e-6,1.493044692415991e-5
par/4096,7.600751737682213e-4,7.509492438906014e-4,7.744485612341823e-4,2.981365175377216e-5,2.1339496704487782e-5,3.963508677702817e-5
par/8192,1.4594856564856754e-3,1.311529432000937e-3,1.8709276131445222e-3,6.611495765183471e-4,5.4591244991562945e-5,1.275159946879338e-3
par/16384,2.6011055270577467e-3,2.3600547359187126e-3,3.2359767440498033e-3,1.0815045718131037e-3,5.6326676485230235e-5,2.041834939901196e-3
par/32768,7.2879268385244245e-3,5.197947724969192e-3,1.0198280552936175e-2,5.267005555349555e-3,3.0000032425691347e-3,7.111846681585034e-3
par/65536,1.168770424938953e-2,9.221470569116737e-3,1.6758630236626656e-2,6.336108663873748e-3,3.179881992312865e-3,9.862255033317247e-3
par/131072,1.996726873012746e-2,1.7608725037592064e-2,2.5447004664023165e-2,6.383765637742952e-3,1.0420267566021348e-3,9.74796432646044e-3
par/262144,3.539961345553874e-2,3.288594561294996e-2,4.164326778585376e-2,6.481793698292867e-3,3.834274840217892e-4,1.0317414708897158e-2
par/524288,6.736486206019866e-2,6.456540926336625e-2,7.500937587366428e-2,7.934688379986581e-3,1.037844105887407e-3,1.3561376735579094e-2
par/1048576,0.12599036608797698,0.12489841538869464,0.1266957596371261,1.2234367450258568e-3,7.270959016054555e-4,1.776214460237878e-3
par/2097152,0.247179517277206,0.24340151962513726,0.25248448373749854,4.7890389799735145e-3,1.1982549549445793e-3,6.1870050207997445e-3
