Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/2048,7.079638016752419e-4,6.784738482003715e-4,8.175442864565326e-4,1.744054470946956e-4,1.545586305248627e-5,3.6945555518256987e-4
par/4096,1.2604056210941525e-3,1.1480920136835667e-3,1.6719019124563e-3,5.311666344504337e-4,9.205057289034713e-6,1.067495509613544e-3
par/8192,2.148085669008968e-3,2.0098660459792017e-3,2.554625908415388e-3,6.394372582190339e-4,4.68114478102276e-5,1.2469028341836484e-3
par/16384,3.9527584807204615e-3,3.8119519746781486e-3,4.623961277699761e-3,8.186613202550208e-4,3.695754590126463e-5,1.8590479038530566e-3
par/32768,9.404818818619973e-3,8.007497245573158e-3,1.2369337211995355e-2,4.3093847619614465e-3,2.575800284537175e-3,6.982775588953902e-3
par/65536,1.6091845796812627e-2,1.4239713088803079e-2,2.0323131035367852e-2,4.847736221659168e-3,2.208858007236682e-3,7.585572371146533e-3
par/131072,3.0146256550163564e-2,2.823340582320292e-2,3.419578542633553e-2,5.27753495996669e-3,5.944781835503848e-4,8.340055370600313e-3
par/262144,5.668461035533117e-2,5.5072012459846935e-2,6.250225891622722e-2,4.800194044847355e-3,7.509989824217413e-4,8.266318214989103e-3
par/524288,0.10832547284449193,0.10738248437096083,0.10937980435685152,1.2894606535892295e-3,7.772576411068325e-4,1.8844685569239772e-3
par/1048576,0.21413801977824834,0.21244885324914423,0.2163524366527175,2.2591829326194662e-3,1.189840626458097e-3,3.4422655852645355e-3
par/2097152,0.42497726798562024,0.42210317018907517,0.42779009339089197,2.861302844000075e-3,0.0,3.538043437085458e-3
