Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,2.028699412914322e-3,1.9458219485220263e-3,2.2412797275463e-3,3.8768847649310004e-4,1.7447048647126282e-5,7.427792896493042e-4
par/2048,4.187251294395695e-3,3.6006231718650494e-3,5.811446402028979e-3,2.297648053061977e-3,6.907424574495204e-4,4.374128723607771e-3
par/4096,8.679611720841725e-3,7.160321955554413e-3,1.1553033998780783e-2,4.282523454846446e-3,1.9523699310361195e-3,6.53363015818324e-3
par/8192,2.0246561718229816e-2,1.6474417795478986e-2,2.6082354666665652e-2,8.54963036714711e-3,4.574289617985683e-3,1.259415005240577e-2
par/16384,5.430880491393889e-2,4.536859581906658e-2,6.45645567619121e-2,1.3128578537760047e-2,9.036163482613262e-3,1.7048987918402553e-2
par/32768,0.15455193557272834,0.10537092798456017,0.1857771889103868,3.990282639820897e-2,1.6712860968892775e-2,5.414416224672417e-2
par/65536,0.337676382031835,0.2229703301563859,0.38943982365890406,7.992285873526495e-2,5.241742299403995e-3,0.10065068887691483
par/131072,0.7615118160805044,0.6776332398876548,0.7967217148009998,5.726749256611747e-2,7.095269742421806e-3,7.312086622614945e-2
par/262144,1.6466964342592594,1.5128915552049875,1.698789871414192,8.983030834197495e-2,1.1966086458414793e-4,0.1073975291376615
par/524288,3.427424086801087,3.3914935463108122,3.450580943375826,2.6910249202719547e-2,7.041769102215767e-3,3.614690824456766e-2
par/1048576,7.0131932854904635,6.826273338811006,7.203713858548629,0.1971286408113194,5.646940986237814e-2,0.2484391920496137
