Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/1024,2.7951217993175187e-3,2.4196131668751237e-3,3.6774633323375257e-3,1.423916997411487e-3,6.423755822570415e-4,2.56330640347932e-3
par/2048,4.9091404951098734e-3,4.334661661917374e-3,6.243839605352029e-3,1.908320266014218e-3,8.964441824121784e-4,3.33330018883916e-3
par/4096,9.515821426866721e-3,8.621382422505564e-3,1.1626758483160285e-2,2.671930778872493e-3,1.224211096268741e-3,4.29706925468637e-3
par/8192,2.095927517217318e-2,1.8897261420810593e-2,2.450490763975873e-2,4.742395721805759e-3,2.7925787199946615e-3,7.2584244198880534e-3
par/16384,5.362087021556742e-2,4.677557901401694e-2,5.819464743690822e-2,8.069025596495348e-3,5.729815976194596e-3,9.837726392365907e-3
par/32768,0.15267465472930955,0.12820483863885915,0.16822427422074335,2.1424529770365405e-2,6.730567679539921e-3,3.362253547658925e-2
par/65536,0.3390726473880932,0.2504567359574139,0.37548228463856503,6.098115567869945e-2,5.775589495897293e-3,7.741537917025607e-2
par/131072,0.7867863864230458,0.6977734137326479,0.8232777323282789,6.0393238824501067e-2,6.795408145990223e-3,7.642649208123083e-2
par/262144,1.7439161360477253,1.6430756719782948,1.8002955373958685,7.5751591123669e-2,1.9092597015424075e-2,0.1003172301285049
par/524288,3.9517441581119783,3.8998501510359347,3.973524272441864,3.5612548521589356e-2,3.3031123457476497e-3,4.648491388139936e-2
par/1048576,8.802199781590994,8.65807425393723,8.86068456621918,9.72809232786383e-2,4.482200233421274e-3,0.11956491784790685
