Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,6.558831932324844e-3,6.427282898651071e-3,6.706551990191056e-3,7.953751279271177e-4,7.778608827422683e-4,9.536052271590454e-4
par/20000,1.8337531551546677e-2,1.7924844871988373e-2,1.8546534294601024e-2,1.215344098494032e-3,1.0594581218884489e-3,1.4469629735421833e-3
par/40000,4.6464156575566073e-2,4.6421531629190625e-2,4.725567960733309e-2,2.077708009968619e-3,1.8602754875889991e-3,2.4778585964759917e-3
par/80000,0.12671346714258627,0.1253762418682094,0.13057387344077662,6.838977162112521e-3,5.4297532990490475e-3,8.580362245878652e-3
par/160000,0.3308048273281505,0.3237493249277274,0.3374521895311773,1.0729565304429086e-2,8.864765167337758e-3,1.3065228048422715e-2
par/320000,0.8456943603523541,0.8361318034876604,0.8552569172170479,1.7652668918412825e-2,5.140479579866686e-3,2.2083779119888187e-2
par/640000,2.096109841882329,2.080513741549415,2.111726443380273,2.6597253794164305e-2,2.567547628515627e-2,2.6604066018331825e-2
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,4.497965792743651e-3,4.342683360701878e-3,4.625647081131231e-3,6.411049482941407e-4,6.411049482941407e-4,6.411049482941407e-4
par/20000,1.2466836304376094e-2,1.2291095764744573e-2,1.3105838123695e-2,1.2776225850944024e-3,9.739701729315657e-4,1.3556742821301724e-3
par/40000,3.332501680101877e-2,3.248708400252433e-2,3.4078532022808396e-2,2.1226959821390163e-3,1.9579566540457987e-3,2.573235913534607e-3
par/80000,8.304300235347853e-2,8.182775946149218e-2,8.496631929931778e-2,4.490799755002182e-3,3.244496144691225e-3,5.347012226228234e-3
par/160000,0.2139542951843598,0.2109960295337563,0.21682754973622245,6.169210312567133e-3,3.2060256383853697e-3,7.351496788847288e-3
par/320000,0.5244873031333555,0.520786447217688,0.5276884812046774,1.0327474030846164e-2,6.971037480980158e-3,1.1455542902704495e-2
par/640000,1.2022975544581034,1.1823131426353939,1.2154722837925267,3.411854242351756e-2,3.0425734110919048e-2,3.42287021625759e-2
Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,4.522114639684397e-3,4.383846138522158e-3,4.650280252658148e-3,6.585999934648117e-4,6.182071820681134e-4,7.928126184715483e-4
