Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,3.0805234064764423e-3,3.078449998374622e-3,3.09784573652153e-3,9.185138648967632e-5,5.518641064381721e-5,1.1885819139775232e-4
par/20000,7.876101699877777e-3,7.822052805171472e-3,7.968311108200073e-3,2.205231225703966e-4,1.6708279130130937e-4,2.931620550205257e-4
par/40000,1.887394868592198e-2,1.8859331298390243e-2,1.8893859048222723e-2,9.484314318639732e-5,7.626293905376428e-5,1.2534303685416204e-4
par/80000,4.3377118174585706e-2,4.3096323831792495e-2,4.354860998035664e-2,6.11471909144538e-4,4.172240878864531e-4,6.763814866673458e-4
par/160000,9.587266101837372e-2,9.576192422479644e-2,9.671202862599941e-2,2.9641835953392206e-3,2.911705558887487e-3,3.397824496865352e-3
par/320000,0.22390264675357482,0.22286763220456327,0.2260818190407008,2.677995305609861e-3,7.865260874225658e-4,3.6511533724199255e-3
par/640000,0.4999902903121741,0.49878529455357545,0.5007328682792529,2.1558236442196666e-3,1.497813561203443e-3,2.7828185023971988e-3
