Name,Mean,MeanLB,MeanUB,Stddev,StddevLB,StddevUB
par/10000,3.094314440768686e-3,3.0573340186450595e-3,3.1353936205105667e-3,1.68680961701671e-4,1.479425722469866e-4,2.2006438079795728e-4
par/20000,8.213808402215321e-3,8.087153986703994e-3,8.317006587812483e-3,6.13708823272839e-4,5.610735496021219e-4,6.228410868290721e-4
par/40000,2.0136421957667634e-2,1.9781986029365338e-2,2.0438389467198687e-2,1.3653329837653e-3,1.197393085713728e-3,1.4520334185703537e-3
par/80000,4.3661487694957646e-2,4.3250711034618396e-2,4.4051984863054464e-2,9.523739692750565e-4,2.2751159665826458e-4,1.2637143468355806e-3
par/160000,9.830316199563408e-2,9.79680107917548e-2,9.899643490196089e-2,1.501401694204077e-3,1.007089459243212e-3,1.6411681484364852e-3
par/320000,0.22417232112234664,0.22312215930368337,0.22596094734035432,1.8835145871751078e-3,1.2421378495318484e-3,2.559888051761053e-3
par/640000,0.5067180744760359,0.5067180744760359,0.5067180744760359,3.9599031356922975e-3,3.3189551904797554e-3,4.681668453217747e-3
